0.000000	14.191000
0.000080	14.193000
0.000159	14.196000
0.000239	14.201000
0.000319	14.207000
0.000399	14.214000
0.000478	14.220000
0.000558	14.222000
0.000638	14.217000
0.000718	14.207000
0.000797	14.191000
0.000877	14.172000
0.000957	14.156000
0.001036	14.142000
0.001116	14.130000
0.001196	14.118000
0.001276	14.104000
0.001355	14.086000
0.001435	14.066000
0.001515	14.038000
0.001594	13.999000
0.001674	13.958000
0.001754	13.919000
0.001834	13.883000
0.001913	13.845000
0.001993	13.803000
0.002073	13.762000
0.002153	13.728000
0.002232	13.700000
0.002312	13.671000
0.002392	13.643000
0.002471	13.618000
0.002551	13.598000
0.002631	13.585000
0.002711	13.574000
0.002790	13.563000
0.002870	13.554000
0.002950	13.548000
0.003030	13.542000
0.003109	13.535000
0.003189	13.531000
0.003269	13.537000
0.003348	13.542000
0.003428	13.540000
0.003508	13.535000
0.003588	13.534000
0.003667	13.532000
0.003747	13.527000
0.003827	13.521000
0.003907	13.513000
0.003986	13.505000
0.004066	13.492000
0.004146	13.469000
0.004225	13.435000
0.004305	13.392000
0.004385	13.343000
0.004465	13.292000
0.004544	13.244000
0.004624	13.198000
0.004704	13.157000
0.004783	13.122000
0.004863	13.090000
0.004943	13.063000
0.005023	13.040000
0.005102	13.021000
0.005182	13.006000
0.005262	12.993000
0.005342	12.979000
0.005421	12.968000
0.005501	12.958000
0.005581	12.952000
0.005660	12.945000
0.005740	12.938000
0.005820	12.933000
0.005900	12.929000
0.005979	12.926000
0.006059	12.925000
0.006139	12.925000
0.006219	12.925000
0.006298	12.925000
0.006378	12.931000
0.006458	12.944000
0.006537	12.955000
0.006617	12.962000
0.006697	12.976000
0.006777	13.003000
0.006856	13.063000
0.006936	13.180000
0.007016	13.356000
0.007096	13.558000
0.007175	13.756000
0.007255	13.927000
0.007335	14.065000
0.007414	14.173000
0.007494	14.261000
0.007574	14.333000
0.007654	14.386000
0.007733	14.416000
0.007813	14.423000
0.007893	14.402000
0.007972	14.339000
0.008052	14.230000
0.008132	14.079000
0.008212	13.900000
0.008291	13.706000
0.008371	13.510000
0.008451	13.323000
0.008531	13.148000
0.008610	12.993000
0.008690	12.864000
0.008770	12.757000
0.008849	12.667000
0.008929	12.592000
0.009009	12.533000
0.009089	12.488000
0.009168	12.456000
0.009248	12.432000
0.009328	12.415000
0.009408	12.401000
0.009487	12.389000
0.009567	12.375000
0.009647	12.358000
0.009726	12.336000
0.009806	12.309000
0.009886	12.281000
0.009966	12.256000
0.010045	12.235000
0.010125	12.213000
0.010205	12.189000
0.010285	12.158000
0.010364	12.124000
0.010444	12.090000
0.010524	12.059000
0.010603	12.031000
0.010683	12.003000
0.010763	11.979000
0.010843	11.959000
0.010922	11.945000
0.011002	11.933000
0.011082	11.922000
0.011161	11.912000
0.011241	11.902000
0.011321	11.895000
0.011401	11.892000
0.011480	11.893000
0.011560	11.897000
0.011640	11.906000
0.011720	11.916000
0.011799	11.926000
0.011879	11.949000
0.011959	12.020000
0.012038	12.180000
0.012118	12.426000
0.012198	12.714000
0.012278	13.007000
0.012357	13.276000
0.012437	13.499000
0.012517	13.671000
0.012597	13.801000
0.012676	13.907000
0.012756	13.991000
0.012836	14.056000
0.012915	14.098000
0.012995	14.108000
0.013075	14.078000
0.013155	14.000000
0.013234	13.876000
0.013314	13.716000
0.013394	13.534000
0.013474	13.340000
0.013553	13.151000
0.013633	12.970000
0.013713	12.807000
0.013792	12.669000
0.013872	12.554000
0.013952	12.453000
0.014032	12.359000
0.014111	12.270000
0.014191	12.190000
0.014271	12.120000
0.014350	12.060000
0.014430	12.010000
0.014510	11.964000
0.014590	11.924000
0.014669	11.894000
0.014749	11.875000
0.014829	11.862000
0.014909	11.849000
0.014988	11.843000
0.015068	11.872000
0.015148	11.994000
0.015227	12.306000
0.015307	12.834000
0.015387	13.475000
0.015467	14.094000
0.015546	14.626000
0.015626	15.055000
0.015706	15.379000
0.015786	15.602000
0.015865	15.738000
0.015945	15.811000
0.016025	15.849000
0.016104	15.874000
0.016184	15.896000
0.016264	15.918000
0.016344	15.943000
0.016423	15.963000
0.016503	15.977000
0.016583	15.979000
0.016663	15.969000
0.016742	15.951000
0.016822	15.928000
0.016902	15.910000
0.016981	15.895000
0.017061	15.879000
0.017141	15.857000
0.017221	15.815000
0.017300	15.735000
0.017380	15.592000
0.017460	15.377000
0.017539	15.094000
0.017619	14.752000
0.017699	14.362000
0.017779	13.931000
0.017858	13.471000
0.017938	12.991000
0.018018	12.497000
0.018098	11.996000
0.018177	11.500000
0.018257	11.017000
0.018337	10.539000
0.018416	10.059000
0.018496	9.600000
0.018576	9.178000
0.018656	8.762000
0.018735	8.335000
0.018815	7.958000
0.018895	7.704000
0.018975	7.569000
0.019054	7.445000
0.019134	7.213000
